"user_id","age","gender","country","urban_rural","income_level","employment_status","education_level","relationship_status","has_children","household_size","occupation","ethnicity","language_preference","device_type","weekly_purchases","monthly_spend","cart_abandonment_rate","review_writing_frequency","average_order_value","preferred_payment_method","coupon_usage_frequency","loyalty_program_member","referral_count","product_category_preference","shopping_time_of_day","weekend_shopper","impulse_purchases_per_month","browse_to_buy_ratio","return_frequency","budgeting_style","brand_loyalty_score","impulse_buying_score","environmental_consciousness","health_conscious_shopping","travel_frequency","hobby_count","social_media_influence_score","reading_habits","exercise_frequency","stress_from_financial_decisions","overall_stress_level","sleep_quality","physical_activity_level","mental_health_score","daily_session_time_minutes","product_views_per_day","ad_views_per_day","ad_clicks_per_day","wishlist_items_count","cart_items_average","checkout_abandonments_per_month","purchase_conversion_rate","app_usage_frequency","notification_response_rate","account_age_months","last_purchase_date","social_sharing_frequency","premium_subscription","return_rate"
972101,26,"Other","UK","Rural",138028,"Retired","High School","Married",1,2,"Engineering","Asian","English","Mobile",14,2331,47,2,169,"Google Pay",0,1,4,"Toys","Night",0,2,26,10,"Loose",7,5,6,0,6,1,5,13,6,4,3,5,10,5,56,5,16,0,5,8,1,100,7,66,18,"2026-05-24",7,0,46
930907,72,"Female","Brazil","Rural",26625,"Employed","Associate Degree","Widowed",1,4,"Retail","Hispanic","French","Mobile",16,3336,0,5,358,"Credit Card",3,0,6,"Beauty","Evening",1,0,79,4,"Loose",4,1,3,0,5,5,0,16,2,0,0,5,7,8,13,4,6,3,20,6,0,95,7,77,13,"2026-12-05",2,0,43
310256,65,"Female","USA","Urban",57695,"Self-employed","Master","Divorced",0,9,"Engineering","Hispanic","French","Desktop",2,840,15,4,478,"Google Pay",0,1,9,"Beauty","Afternoon",0,3,45,9,"Strict",7,2,7,0,6,4,9,18,1,4,6,6,5,7,99,39,8,0,4,10,7,1,6,7,13,"2026-05-21",5,1,87
280721,43,"Female","India","Rural",181236,"Self-employed","Bachelor","In a relationship",1,2,"Education","Caucasian","German","Mobile",18,4147,10,4,484,"Credit Card",0,0,1,"Beauty","Evening",1,1,52,2,"Loose",3,0,7,0,5,0,1,3,5,1,2,5,0,6,7,40,4,1,7,9,2,84,6,15,17,"2026-03-18",4,1,38
410509,54,"Female","India","Suburban",165439,"Student","PhD","In a relationship",1,5,"Engineering","African American","Hindi","Desktop",12,666,11,4,328,"Bank Transfer",2,1,8,"Home & Kitchen","Afternoon",0,1,49,10,"Loose",10,1,4,1,9,0,5,6,7,3,1,6,8,9,107,26,18,2,6,8,7,26,7,40,9,"2026-07-02",2,1,96
517706,29,"Female","India","Urban",124956,"Unemployed","Associate Degree","Married",0,3,"Healthcare","Caucasian","English","Mobile",18,962,0,4,63,"Credit Card",1,0,6,"Toys","Evening",1,0,52,0,"Strict",8,0,3,0,8,5,2,10,6,1,3,8,0,9,88,20,20,2,2,10,0,77,3,30,15,"2025-03-28",3,1,43
387739,66,"Male","Brazil","Rural",83501,"Student","Bachelor","Divorced",0,5,"Other","Other","Mandarin","Desktop",15,1104,19,6,47,"Google Pay",3,1,6,"Groceries","Evening",0,2,10,9,"Strict",10,2,3,0,0,1,0,1,2,1,3,4,8,8,31,12,19,3,16,3,5,82,5,28,15,"2026-06-05",0,1,42
309360,73,"Male","Brazil","Urban",160953,"Student","Associate Degree","Widowed",1,2,"Other","Asian","Spanish","Desktop",12,3667,88,5,149,"Debit Card",2,1,6,"Groceries","Night",1,7,73,7,"Moderate",2,10,2,0,7,5,8,6,6,10,8,5,4,4,55,22,16,4,8,5,9,88,3,60,21,"2025-12-10",0,0,50
263051,30,"Male","USA","Rural",53618,"Student","High School","Single",0,8,"IT","Asian","French","Desktop",14,47,76,3,336,"PayPal",3,0,6,"Home & Kitchen","Night",1,7,11,12,"Strict",0,10,10,1,12,2,7,5,6,10,10,8,3,2,5,49,19,1,8,10,10,41,1,41,24,"2026-12-07",7,0,53
243737,59,"Male","Canada","Urban",187121,"Retired","Associate Degree","Widowed",1,6,"IT","African American","French","Mobile",20,2303,36,2,217,"Apple Pay",3,1,10,"Fashion","Afternoon",0,3,19,11,"Strict",7,6,0,0,0,0,9,23,0,4,4,5,6,3,67,1,12,5,18,6,1,39,4,27,4,"2026-07-20",6,0,61
588089,22,"Male","Canada","Suburban",35737,"Employed","Bachelor","Widowed",1,6,"Retail","Other","English","Mobile",3,2295,0,4,428,"Google Pay",2,0,2,"Home & Kitchen","Morning",0,0,68,5,"Strict",5,0,2,1,9,2,9,5,3,0,1,7,5,10,23,12,15,1,10,5,0,17,6,73,21,"2026-08-23",2,0,34
561556,64,"Male","Canada","Rural",27630,"Retired","High School","Widowed",0,7,"Engineering","Caucasian","English","Tablet",8,3932,65,1,100,"Debit Card",2,1,1,"Toys","Night",1,4,39,2,"Loose",9,9,5,0,6,2,3,9,1,9,7,9,10,7,101,40,1,1,5,5,10,72,0,45,1,"2025-08-08",4,1,74
460571,46,"Female","Australia","Urban",62385,"Unemployed","Bachelor","Widowed",0,4,"Marketing","African American","Hindi","Mobile",8,2150,24,6,494,"Debit Card",3,1,1,"Groceries","Morning",1,3,93,12,"Moderate",1,3,4,0,6,5,3,6,5,3,5,5,4,8,110,43,16,5,8,10,3,93,6,97,3,"2025-07-28",4,0,97
57633,58,"Male","China","Urban",102841,"Unemployed","Bachelor","Divorced",0,2,"Finance","Other","English","Mobile",0,2497,65,4,95,"Credit Card",0,0,9,"Books","Night",0,5,84,12,"Moderate",3,9,9,0,10,1,0,3,0,7,6,7,2,3,19,36,14,5,5,2,6,20,6,68,18,"2025-10-21",4,0,3
371514,46,"Male","France","Urban",161037,"Student","Associate Degree","Divorced",1,6,"Other","Hispanic","English","Desktop",2,913,39,2,117,"PayPal",3,1,6,"Groceries","Night",0,2,97,9,"Moderate",2,4,3,0,7,5,8,1,3,6,6,9,0,1,60,37,20,4,18,10,8,29,5,1,5,"2026-12-04",5,0,55
543003,19,"Female","China","Rural",192411,"Self-employed","Master","Single",0,1,"Finance","Hispanic","Hindi","Desktop",7,2232,2,4,297,"PayPal",3,1,4,"Beauty","Night",0,0,31,3,"Loose",0,0,8,0,2,0,1,6,0,0,0,7,0,6,63,15,20,2,18,3,7,39,1,53,20,"2026-09-14",3,1,16
202638,25,"Female","India","Urban",17416,"Self-employed","Bachelor","In a relationship",0,10,"Other","Hispanic","Hindi","Desktop",11,2083,6,6,146,"Debit Card",4,0,7,"Groceries","Night",0,2,73,4,"Strict",7,1,5,1,3,0,1,6,4,3,2,9,5,4,61,31,15,3,0,9,5,64,5,85,8,"2025-08-03",2,0,69
287409,77,"Female","France","Suburban",13611,"Retired","Master","Single",0,8,"Engineering","Hispanic","Spanish","Mobile",2,1510,75,4,477,"PayPal",4,1,7,"Books","Evening",0,5,71,11,"Loose",5,8,6,0,7,2,7,8,2,10,10,8,6,4,60,34,6,4,11,5,6,37,3,13,3,"2025-02-28",0,1,25
700701,34,"Female","Australia","Urban",12187,"Retired","High School","Divorced",1,7,"Healthcare","Hispanic","Mandarin","Mobile",4,1042,8,0,36,"Credit Card",4,0,7,"Toys","Afternoon",0,3,62,3,"Moderate",6,2,7,1,2,2,10,11,1,0,0,7,1,9,108,39,3,5,4,7,5,47,0,6,3,"2026-09-24",5,0,18
70790,52,"Male","Canada","Urban",77903,"Employed","Bachelor","In a relationship",1,6,"Other","Asian","French","Desktop",20,4520,73,2,148,"Debit Card",3,0,4,"Home & Kitchen","Evening",0,7,24,8,"Moderate",7,10,2,0,2,2,0,11,0,8,9,5,5,0,118,50,13,1,5,7,9,77,1,35,9,"2025-10-01",5,0,74
354574,30,"Other","India","Suburban",189336,"Employed","High School","Married",0,8,"Healthcare","Caucasian","Hindi","Mobile",18,865,51,0,77,"Credit Card",0,1,0,"Books","Afternoon",1,4,49,12,"Loose",1,8,6,0,7,1,3,23,3,6,4,8,2,5,92,45,3,5,6,1,4,1,2,83,5,"2025-03-02",6,0,43
178632,49,"Male","USA","Suburban",11313,"Self-employed","Bachelor","Single",0,7,"Engineering","Hispanic","Mandarin","Tablet",0,146,13,2,415,"PayPal",1,0,9,"Books","Evening",1,0,39,2,"Loose",2,1,3,1,6,3,8,23,4,3,4,8,10,8,98,28,8,4,9,1,3,84,0,51,5,"2026-01-10",1,0,90
929568,20,"Female","Germany","Suburban",118467,"Self-employed","Associate Degree","Single",1,1,"Retail","African American","Mandarin","Mobile",3,225,35,3,307,"Bank Transfer",3,0,7,"Fashion","Morning",1,3,46,8,"Strict",1,4,7,0,5,3,8,1,1,2,2,8,2,3,46,50,4,0,16,9,2,89,0,63,17,"2025-02-18",3,1,50
182023,66,"Male","India","Urban",114021,"Retired","High School","Divorced",1,10,"Marketing","African American","Mandarin","Mobile",6,510,46,1,402,"Debit Card",0,1,4,"Groceries","Afternoon",0,4,22,7,"Loose",7,6,9,1,6,5,9,7,0,6,5,8,4,4,108,10,9,2,3,8,5,10,6,58,23,"2025-06-17",5,0,90
170401,46,"Male","Germany","Urban",33791,"Self-employed","High School","Married",0,10,"Healthcare","Other","Spanish","Mobile",14,514,0,3,231,"PayPal",1,1,3,"Electronics","Evening",0,1,39,8,"Loose",0,0,2,1,1,4,4,6,1,0,0,4,8,0,108,3,10,4,20,6,0,85,6,51,19,"2025-05-13",2,0,8
895002,51,"Female","Germany","Urban",123699,"Retired","PhD","Single",1,9,"Marketing","Caucasian","French","Mobile",0,3545,9,8,395,"Apple Pay",1,1,10,"Toys","Morning",1,1,67,6,"Loose",4,1,0,0,5,1,6,22,4,0,0,9,9,1,4,46,12,5,6,4,6,44,5,99,4,"2025-12-22",3,1,54
495341,45,"Male","China","Urban",25689,"Self-employed","Bachelor","Divorced",0,4,"Engineering","Hispanic","English","Mobile",12,4867,68,2,439,"Google Pay",1,1,10,"Electronics","Night",1,4,39,1,"Strict",7,7,9,1,10,2,0,3,5,9,7,5,3,4,48,47,20,5,7,10,6,63,5,42,20,"2025-05-16",2,0,17
854706,41,"Female","Germany","Rural",78216,"Employed","Bachelor","Married",0,6,"Engineering","Hispanic","Hindi","Tablet",16,3658,53,4,54,"Apple Pay",1,0,8,"Toys","Evening",1,3,72,2,"Strict",10,7,0,1,10,2,2,12,0,7,9,4,5,9,76,46,7,2,20,2,3,86,3,41,14,"2025-06-23",4,0,42
391989,56,"Female","UK","Suburban",145689,"Unemployed","High School","In a relationship",0,9,"Retail","Caucasian","Hindi","Mobile",13,2476,19,2,348,"Google Pay",1,0,8,"Beauty","Afternoon",0,3,38,5,"Loose",7,2,2,1,5,5,0,11,0,1,0,4,2,5,66,11,14,4,6,9,1,98,4,83,9,"2025-12-29",1,0,86
349663,72,"Female","UK","Urban",84074,"Employed","Master","Divorced",1,2,"IT","Hispanic","French","Desktop",17,2220,87,5,278,"Debit Card",3,0,7,"Sports","Morning",1,5,86,3,"Loose",6,10,4,1,5,4,4,6,0,9,7,9,5,6,22,36,17,1,10,8,10,78,3,82,19,"2025-06-29",2,1,38
385381,69,"Male","UK","Urban",12054,"Employed","High School","Divorced",0,3,"Other","African American","Spanish","Tablet",12,500,36,1,331,"Apple Pay",2,0,2,"Toys","Afternoon",0,4,78,1,"Strict",4,4,10,1,6,3,4,1,2,6,4,8,8,8,32,10,9,1,13,4,2,10,6,73,20,"2026-04-07",5,1,76
914018,74,"Male","India","Rural",156572,"Employed","Bachelor","Divorced",1,4,"IT","African American","Spanish","Mobile",19,4030,39,3,349,"Debit Card",1,1,5,"Sports","Morning",1,5,60,2,"Loose",2,6,7,1,2,3,10,2,3,6,7,5,1,9,6,22,6,3,19,5,1,58,0,51,12,"2026-03-01",2,0,37
671649,58,"Male","Australia","Urban",168584,"Student","Associate Degree","Single",0,6,"Education","African American","English","Desktop",0,849,23,3,88,"PayPal",4,0,10,"Beauty","Afternoon",0,3,73,12,"Moderate",2,3,0,0,11,1,0,9,3,1,0,9,0,7,14,18,14,2,16,7,9,6,2,14,6,"2026-09-26",3,0,83
482193,60,"Female","Japan","Urban",153231,"Student","High School","Married",0,7,"Finance","Caucasian","Mandarin","Mobile",13,1656,54,3,297,"Apple Pay",3,0,1,"Sports","Afternoon",1,4,92,2,"Moderate",2,6,4,1,10,1,9,4,6,7,5,7,8,6,88,8,18,3,9,4,3,11,1,96,15,"2026-05-04",6,0,71
612111,71,"Male","Brazil","Rural",10573,"Retired","Bachelor","In a relationship",0,10,"IT","Hispanic","French","Tablet",16,1718,67,3,157,"Bank Transfer",4,0,1,"Electronics","Evening",1,6,75,5,"Moderate",1,9,10,0,10,0,4,9,2,7,7,9,9,5,0,25,19,3,15,9,4,81,6,54,24,"2025-07-19",1,0,76
772296,64,"Male","China","Suburban",74157,"Unemployed","Bachelor","Married",0,7,"IT","Hispanic","English","Mobile",14,871,45,4,19,"Apple Pay",4,1,5,"Home & Kitchen","Morning",1,4,37,9,"Moderate",2,5,4,1,1,2,7,1,2,5,7,9,9,7,10,17,1,4,3,8,0,22,6,0,22,"2025-11-11",5,0,92
347464,23,"Female","France","Urban",68175,"Employed","Bachelor","In a relationship",0,4,"Healthcare","Other","French","Mobile",7,3240,75,3,64,"Bank Transfer",1,1,7,"Groceries","Evening",1,4,60,10,"Moderate",1,9,8,0,5,4,6,5,4,7,9,7,3,10,99,27,11,3,3,3,7,21,3,72,9,"2025-08-05",2,0,98
141338,44,"Male","India","Urban",136321,"Unemployed","Master","Widowed",0,4,"IT","Hispanic","Spanish","Mobile",4,701,86,4,163,"Debit Card",0,0,10,"Groceries","Night",1,7,21,1,"Loose",9,10,6,1,9,0,3,22,6,9,7,8,5,6,39,30,11,1,7,2,4,34,1,50,1,"2026-09-04",4,1,34
429872,60,"Female","Canada","Suburban",75193,"Employed","Bachelor","Married",0,1,"IT","Other","French","Mobile",17,944,83,6,268,"Google Pay",3,1,0,"Toys","Afternoon",0,5,18,1,"Strict",0,10,6,0,8,3,2,20,6,9,10,6,4,8,3,44,14,1,4,6,0,59,4,32,4,"2026-12-09",2,0,41
358821,45,"Male","USA","Urban",195872,"Unemployed","Master","Single",0,1,"Other","Asian","Mandarin","Mobile",20,984,52,4,240,"PayPal",3,1,1,"Sports","Night",1,5,14,11,"Loose",8,7,4,0,6,4,0,22,6,8,8,6,9,0,76,24,20,2,17,10,1,62,1,30,17,"2025-11-20",6,1,37
316271,20,"Male","France","Urban",58645,"Retired","Associate Degree","In a relationship",1,7,"Healthcare","Hispanic","Hindi","Tablet",15,1604,0,4,386,"Google Pay",0,0,4,"Fashion","Night",0,2,52,12,"Loose",9,0,2,1,8,3,2,11,6,2,0,9,3,5,96,28,2,1,7,2,7,74,6,94,1,"2025-02-07",4,0,96
398434,48,"Male","UK","Urban",166515,"Retired","High School","Widowed",0,6,"Marketing","African American","Spanish","Mobile",11,2149,14,3,435,"Apple Pay",0,1,5,"Fashion","Morning",0,0,55,11,"Strict",4,1,2,1,4,2,0,12,0,0,2,5,10,10,75,19,12,2,19,4,5,58,3,88,13,"2025-05-10",1,0,68
635840,72,"Male","USA","Suburban",32736,"Unemployed","Bachelor","Married",1,7,"Finance","African American","French","Mobile",18,3617,81,4,417,"Google Pay",3,1,3,"Beauty","Afternoon",0,5,89,6,"Loose",7,10,4,1,9,5,9,13,3,9,9,4,1,8,110,38,18,4,11,6,3,0,2,14,4,"2026-08-14",1,0,57
972417,55,"Female","France","Urban",116606,"Student","Bachelor","In a relationship",0,1,"Education","Asian","Spanish","Mobile",6,1018,57,6,205,"Debit Card",4,0,6,"Electronics","Night",1,5,78,6,"Strict",8,7,9,1,1,4,8,16,5,5,3,6,3,10,118,1,14,2,9,4,9,70,4,64,11,"2026-04-03",3,0,33
502716,29,"Female","India","Rural",145563,"Retired","Bachelor","Divorced",1,1,"Engineering","Caucasian","Spanish","Desktop",9,3302,38,5,59,"Google Pay",2,0,0,"Fashion","Night",1,4,80,7,"Loose",2,6,6,1,8,4,5,23,1,5,6,8,9,3,0,42,1,0,5,8,8,1,4,36,9,"2025-06-22",6,0,80
928272,48,"Female","USA","Urban",60221,"Retired","Bachelor","Single",1,5,"Engineering","African American","Hindi","Mobile",6,1622,47,4,208,"PayPal",3,1,1,"Electronics","Night",0,4,41,5,"Loose",8,6,7,0,5,3,5,9,2,7,7,5,3,5,109,14,5,5,5,4,1,19,5,94,7,"2026-04-16",5,0,19
727465,58,"Male","Australia","Urban",49710,"Employed","High School","Widowed",0,3,"Retail","Caucasian","Mandarin","Desktop",5,4839,62,0,145,"PayPal",4,0,6,"Home & Kitchen","Night",0,6,91,0,"Moderate",9,8,0,0,3,5,6,10,6,6,6,5,10,6,104,47,12,3,4,9,7,43,1,73,17,"2025-01-16",4,0,9
55646,77,"Male","Brazil","Rural",48163,"Student","High School","Single",0,9,"Marketing","Caucasian","Mandarin","Mobile",20,4092,84,2,243,"Google Pay",1,1,5,"Fashion","Night",1,6,93,2,"Moderate",7,10,8,1,11,4,10,19,7,10,10,9,6,6,71,36,12,0,0,10,4,52,1,47,12,"2026-08-27",2,0,81
588495,77,"Female","Canada","Suburban",142464,"Self-employed","High School","Divorced",0,4,"Other","Asian","Mandarin","Mobile",2,2309,87,4,464,"Debit Card",0,0,8,"Books","Night",1,5,67,10,"Moderate",2,10,2,1,12,2,7,20,6,9,7,9,8,4,115,27,17,0,8,4,9,89,3,31,7,"2026-12-07",1,0,93
269657,78,"Female","China","Urban",18742,"Student","Associate Degree","Widowed",0,7,"IT","Caucasian","Mandarin","Tablet",3,706,54,4,242,"Bank Transfer",4,0,8,"Fashion","Evening",0,4,43,0,"Moderate",10,6,3,0,3,0,6,12,0,6,7,6,1,5,76,47,0,2,6,2,3,26,3,75,13,"2026-08-28",1,0,53
501607,44,"Female","Japan","Urban",175601,"Student","Bachelor","Married",0,4,"IT","Asian","Hindi","Tablet",9,3941,0,5,477,"Credit Card",3,1,10,"Sports","Night",1,2,93,12,"Strict",3,0,6,0,9,5,9,21,3,1,0,5,10,4,32,1,5,2,10,1,3,30,7,25,5,"2025-07-29",4,1,44
337552,44,"Male","UK","Suburban",71165,"Retired","Associate Degree","Married",0,8,"Engineering","Asian","Spanish","Mobile",2,2397,49,3,133,"Google Pay",4,1,1,"Fashion","Morning",1,4,64,5,"Moderate",9,7,4,0,0,2,8,0,3,8,6,8,10,9,58,28,20,1,18,7,7,55,2,10,21,"2026-08-06",3,0,77
667888,18,"Female","Japan","Urban",186910,"Student","Associate Degree","In a relationship",1,7,"Marketing","Other","Hindi","Mobile",5,1723,58,1,163,"Bank Transfer",4,1,3,"Beauty","Morning",0,5,72,12,"Moderate",6,7,2,0,3,4,7,11,5,6,5,5,7,3,53,33,20,3,16,7,0,13,5,45,8,"2025-01-01",4,1,84
51197,49,"Female","Brazil","Suburban",36276,"Self-employed","Bachelor","Married",0,1,"Healthcare","Other","Spanish","Mobile",5,4885,21,2,206,"PayPal",0,0,5,"Electronics","Afternoon",0,3,74,11,"Strict",4,4,1,1,12,5,4,18,3,3,2,6,3,2,69,9,10,1,20,2,7,44,1,11,23,"2025-10-05",5,0,85
861879,72,"Female","France","Rural",81234,"Employed","Master","Married",0,2,"Education","Caucasian","Hindi","Mobile",1,3843,21,5,496,"PayPal",3,1,4,"Fashion","Evening",0,3,46,6,"Moderate",1,3,0,0,7,2,9,4,5,3,2,4,8,8,32,10,12,3,13,5,0,72,7,37,12,"2025-03-31",0,1,48
402755,20,"Male","Germany","Rural",162298,"Student","High School","Widowed",0,2,"Marketing","Asian","French","Mobile",3,1598,70,2,196,"Bank Transfer",1,1,7,"Home & Kitchen","Night",1,6,56,12,"Loose",10,10,7,0,11,5,7,4,2,10,9,4,8,1,114,40,6,3,1,4,10,80,4,64,15,"2025-10-14",7,0,6
448218,39,"Female","UK","Rural",89812,"Self-employed","Bachelor","Married",0,1,"Finance","Caucasian","Spanish","Mobile",13,661,72,5,494,"Debit Card",2,1,6,"Beauty","Evening",1,5,43,0,"Strict",4,9,9,1,8,2,0,0,2,8,6,9,8,9,79,34,16,0,12,7,0,32,6,8,16,"2026-01-26",3,0,40
348378,52,"Male","China","Rural",165529,"Employed","High School","Divorced",0,8,"IT","Caucasian","Mandarin","Desktop",3,1183,50,3,120,"Debit Card",1,0,6,"Books","Afternoon",1,4,89,9,"Loose",2,6,3,0,1,3,2,13,2,5,5,9,6,4,84,7,6,3,3,2,3,58,0,52,22,"2025-09-24",1,0,0
91901,41,"Female","Australia","Urban",85159,"Student","High School","Divorced",0,3,"Education","Other","Spanish","Desktop",8,4049,61,4,39,"Bank Transfer",1,0,2,"Beauty","Evening",1,6,11,7,"Moderate",9,8,3,0,4,5,8,3,5,9,8,4,6,3,47,19,2,3,16,9,1,51,5,78,24,"2026-01-13",6,0,85
425597,64,"Male","Germany","Rural",111722,"Self-employed","Bachelor","Single",1,10,"Marketing","Hispanic","English","Desktop",17,3856,62,6,201,"Credit Card",0,1,2,"Books","Morning",0,4,19,2,"Strict",4,8,3,1,11,3,0,11,1,10,10,9,8,2,68,10,3,4,4,10,9,86,7,68,13,"2025-05-07",0,1,19
148247,27,"Male","UK","Suburban",111992,"Employed","High School","Divorced",0,3,"Marketing","Caucasian","Spanish","Mobile",19,1592,8,2,285,"Bank Transfer",0,1,8,"Home & Kitchen","Afternoon",0,1,37,3,"Moderate",0,0,3,1,5,1,7,2,5,0,0,7,0,6,12,3,4,3,14,9,8,44,0,43,5,"2025-02-02",6,0,59
441158,65,"Male","UK","Urban",156282,"Unemployed","Master","Widowed",0,5,"Retail","Other","Mandarin","Mobile",6,3433,68,6,126,"Bank Transfer",1,1,9,"Books","Afternoon",0,4,38,6,"Strict",0,7,2,0,4,3,10,9,1,8,8,8,9,8,32,47,7,5,13,9,5,84,6,83,8,"2026-09-08",0,1,64
293701,58,"Male","Japan","Urban",157648,"Self-employed","Associate Degree","Single",1,1,"IT","Caucasian","English","Desktop",20,1138,29,3,229,"Apple Pay",2,0,10,"Beauty","Night",1,3,73,8,"Loose",3,3,2,0,11,4,1,6,4,4,5,7,3,2,46,43,9,5,1,2,6,72,1,92,1,"2025-04-29",1,0,98
556397,24,"Male","Brazil","Urban",65647,"Unemployed","Associate Degree","Single",0,9,"Healthcare","Other","Mandarin","Tablet",9,1724,1,1,213,"Google Pay",3,1,6,"Electronics","Morning",1,2,52,7,"Strict",7,1,4,1,4,0,3,13,5,0,0,4,1,2,33,20,8,4,13,3,9,94,3,69,3,"2026-08-19",4,0,86
641889,66,"Male","USA","Rural",179094,"Retired","High School","Married",0,4,"Finance","Caucasian","English","Mobile",17,4778,77,4,272,"PayPal",3,0,4,"Beauty","Afternoon",1,4,89,6,"Strict",8,8,2,1,10,4,9,20,2,10,9,9,1,10,18,27,7,5,6,4,2,71,6,66,18,"2026-01-28",2,1,47
167756,79,"Female","Japan","Suburban",59939,"Retired","Associate Degree","In a relationship",0,9,"IT","Caucasian","English","Mobile",7,4143,0,3,293,"Google Pay",2,0,0,"Toys","Evening",0,0,72,7,"Moderate",0,0,7,1,0,4,1,6,0,0,0,4,10,2,64,41,1,2,11,6,6,85,4,10,10,"2025-09-20",4,0,53
371611,45,"Female","Germany","Urban",80739,"Student","Associate Degree","Single",0,9,"Marketing","Caucasian","Hindi","Tablet",7,2250,48,3,293,"Bank Transfer",0,1,10,"Electronics","Evening",0,4,63,7,"Moderate",4,6,3,0,4,5,5,2,0,4,5,9,2,1,29,49,8,0,7,4,2,70,4,44,19,"2025-04-07",2,0,58
267336,45,"Female","France","Suburban",189600,"Employed","Associate Degree","Widowed",0,6,"IT","Asian","German","Mobile",5,223,15,5,459,"Google Pay",1,1,0,"Fashion","Night",1,1,92,4,"Loose",7,1,4,0,7,5,6,0,1,3,3,4,8,0,58,0,7,5,10,1,0,47,6,66,9,"2026-08-28",5,0,33
96465,60,"Male","Germany","Urban",50506,"Unemployed","Associate Degree","Divorced",0,1,"Healthcare","Other","Hindi","Mobile",2,1019,63,5,169,"Google Pay",0,0,0,"Fashion","Evening",1,4,13,11,"Strict",9,7,1,1,9,5,10,6,5,8,7,6,2,2,54,0,13,5,17,9,5,6,5,75,1,"2025-07-10",6,1,74
90041,43,"Female","France","Suburban",163959,"Student","High School","In a relationship",1,8,"IT","Hispanic","French","Mobile",12,1144,20,1,245,"Apple Pay",4,0,5,"Home & Kitchen","Morning",1,1,11,2,"Loose",3,1,5,0,4,0,8,9,7,3,2,5,10,0,3,36,3,1,12,1,1,10,4,12,7,"2026-06-25",2,0,59
43647,62,"Female","Australia","Urban",123244,"Self-employed","High School","In a relationship",0,7,"Retail","African American","Mandarin","Mobile",16,1658,24,1,236,"Google Pay",3,0,6,"Electronics","Morning",0,2,39,0,"Loose",6,5,8,0,1,1,6,18,2,3,3,4,9,8,120,24,14,0,19,7,9,9,1,31,18,"2026-02-06",4,0,86
560895,34,"Male","India","Suburban",40624,"Student","Bachelor","In a relationship",0,6,"Marketing","Other","Mandarin","Mobile",3,2897,85,6,485,"Apple Pay",0,1,7,"Books","Morning",0,5,67,1,"Moderate",5,9,2,1,4,3,10,16,2,10,10,5,4,2,58,34,20,2,2,1,5,30,6,95,1,"2025-01-12",5,0,84
821529,54,"Female","UK","Urban",163788,"Self-employed","Master","Divorced",1,9,"Engineering","Asian","Hindi","Mobile",13,4996,24,6,150,"Bank Transfer",0,0,10,"Books","Evening",1,1,51,1,"Moderate",10,2,1,1,12,2,4,3,0,2,0,7,7,1,22,23,19,2,14,9,0,94,6,100,21,"2026-12-21",5,1,9
292073,68,"Female","Germany","Urban",134582,"Unemployed","Associate Degree","In a relationship",0,5,"IT","Other","English","Mobile",8,458,35,1,198,"Google Pay",1,0,5,"Sports","Afternoon",1,2,50,11,"Moderate",7,4,4,1,2,2,1,8,4,4,4,7,1,0,85,27,14,0,15,1,6,71,7,3,21,"2025-11-28",0,0,83
658072,65,"Female","France","Urban",186043,"Employed","Master","Divorced",0,1,"Other","Hispanic","English","Mobile",16,4561,58,6,105,"PayPal",2,1,8,"Beauty","Afternoon",1,4,52,7,"Loose",5,8,4,0,2,2,2,24,4,9,10,6,0,9,21,4,8,1,0,4,7,99,1,11,20,"2026-05-06",5,1,55
837486,58,"Female","Brazil","Urban",188667,"Self-employed","High School","Single",0,9,"IT","Asian","Hindi","Mobile",13,1274,9,0,393,"Credit Card",4,0,4,"Books","Evening",1,2,66,1,"Loose",10,1,8,1,10,1,8,7,7,1,0,7,1,2,31,4,6,0,14,1,5,76,6,41,2,"2026-06-04",6,1,56
548855,27,"Female","Brazil","Suburban",82038,"Self-employed","Master","Married",1,4,"Healthcare","Asian","Spanish","Mobile",6,2891,0,6,85,"PayPal",0,0,9,"Fashion","Afternoon",1,1,22,9,"Loose",3,0,7,0,2,2,5,22,6,0,0,4,1,1,72,16,16,2,16,10,4,31,6,34,10,"2025-05-17",4,1,40
549756,60,"Male","China","Urban",113196,"Retired","Bachelor","Divorced",0,6,"Retail","Caucasian","Spanish","Desktop",0,517,72,2,466,"PayPal",3,0,8,"Fashion","Night",0,4,27,10,"Moderate",8,9,10,1,0,2,8,4,4,10,10,5,7,9,119,10,18,5,9,5,9,49,6,41,10,"2026-07-01",6,0,44
864924,49,"Male","Canada","Suburban",136996,"Unemployed","Associate Degree","In a relationship",0,2,"Retail","Hispanic","German","Mobile",4,3882,78,2,92,"Credit Card",3,1,8,"Toys","Night",1,6,89,12,"Moderate",10,10,2,0,3,0,9,7,3,10,10,9,2,10,11,29,12,0,2,6,7,88,0,90,14,"2025-07-11",1,1,45
695569,79,"Female","India","Suburban",68438,"Employed","High School","Divorced",1,2,"Finance","Caucasian","Spanish","Desktop",10,2165,19,2,399,"PayPal",1,0,1,"Groceries","Night",0,3,45,7,"Strict",7,4,1,0,12,1,9,15,2,3,1,7,3,6,39,15,19,1,8,5,7,99,6,46,4,"2025-04-06",2,1,58
